$0;1690401046826266703;1.15-SNAPSHOT;KIEKER;0e379ce6b5dd;1;false;0;NANOSECONDS;0
$1;1690401052957180250;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957179228;1690401052957179879;0e379ce6b5dd;2636;3
$1;1690401052957240654;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957238931;1690401052957239382;0e379ce6b5dd;2637;3
$1;1690401052957246576;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957245373;1690401052957246175;0e379ce6b5dd;2638;3
$1;1690401052957277905;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957277204;1690401052957277384;0e379ce6b5dd;2639;3
$1;1690401052957281512;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957280490;1690401052957281091;0e379ce6b5dd;2640;3
$1;1690401052957305999;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957305297;1690401052957305478;0e379ce6b5dd;2641;3
$1;1690401052957309886;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957308814;1690401052957309415;0e379ce6b5dd;2642;3
$1;1690401052957337308;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957336496;1690401052957336777;0e379ce6b5dd;2643;3
$1;1690401052957340414;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957339552;1690401052957340023;0e379ce6b5dd;2644;3
$1;1690401052957365191;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957364349;1690401052957364570;0e379ce6b5dd;2645;3
$1;1690401052957368808;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957367706;1690401052957368407;0e379ce6b5dd;2646;3
$1;1690401052957394006;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957393254;1690401052957393385;0e379ce6b5dd;2647;3
$1;1690401052957397442;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957396390;1690401052957397031;0e379ce6b5dd;2648;3
$1;1690401052957421448;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957420827;1690401052957420947;0e379ce6b5dd;2649;3
$1;1690401052957424574;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957423762;1690401052957424153;0e379ce6b5dd;2650;3
$1;1690401052957448239;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957447417;1690401052957447718;0e379ce6b5dd;2651;3
$1;1690401052957451365;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957450503;1690401052957450954;0e379ce6b5dd;2652;3
$1;1690401052957479368;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957478516;1690401052957478707;0e379ce6b5dd;2653;3
$1;1690401052957484117;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957482905;1690401052957483626;0e379ce6b5dd;2654;3
$1;1690401052957519654;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957518302;1690401052957518783;0e379ce6b5dd;2655;3
$1;1690401052957524634;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957523482;1690401052957524143;0e379ce6b5dd;2656;3
$1;1690401052957557647;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957555603;1690401052957556534;0e379ce6b5dd;2657;3
$1;1690401052957562476;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957561364;1690401052957561905;0e379ce6b5dd;2658;3
$1;1690401052957599165;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957598033;1690401052957598384;0e379ce6b5dd;2659;3
$1;1690401052957603864;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957602662;1690401052957603323;0e379ce6b5dd;2660;3
$1;1690401052957633891;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957632909;1690401052957633200;0e379ce6b5dd;2661;3
$1;1690401052957637628;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957636566;1690401052957637097;0e379ce6b5dd;2662;3
$1;1690401052957668046;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957666984;1690401052957667335;0e379ce6b5dd;2663;3
$1;1690401052957672394;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957671272;1690401052957671813;0e379ce6b5dd;2664;3
$1;1690401052957700738;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957699476;1690401052957699796;0e379ce6b5dd;2665;3
$1;1690401052957704976;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957703694;1690401052957704325;0e379ce6b5dd;2666;3
$1;1690401052957743520;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957742187;1690401052957742628;0e379ce6b5dd;2667;3
$1;1690401052957748108;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957746776;1690401052957747437;0e379ce6b5dd;2668;3
$1;1690401052957776923;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957775671;1690401052957775941;0e379ce6b5dd;2669;3
$1;1690401052957782253;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957780590;1690401052957781301;0e379ce6b5dd;2670;3
$1;1690401052957810547;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957809745;1690401052957809956;0e379ce6b5dd;2671;3
$1;1690401052957814054;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957813182;1690401052957813643;0e379ce6b5dd;2672;3
$1;1690401052957841025;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957840203;1690401052957840343;0e379ce6b5dd;2673;3
$1;1690401052957845092;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957844050;1690401052957844632;0e379ce6b5dd;2674;3
$1;1690401052957871553;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957870761;1690401052957871062;0e379ce6b5dd;2675;3
$1;1690401052957874779;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957873937;1690401052957874318;0e379ce6b5dd;2676;3
$1;1690401052957900167;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957899506;1690401052957899646;0e379ce6b5dd;2677;3
$1;1690401052957903073;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957902281;1690401052957902692;0e379ce6b5dd;2678;3
$1;1690401052957926828;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957926227;1690401052957926347;0e379ce6b5dd;2679;3
$1;1690401052957929553;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957928661;1690401052957929142;0e379ce6b5dd;2680;3
$1;1690401052957959299;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052957958167;1690401052957958788;0e379ce6b5dd;2681;3
$1;1690401052957964860;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052957963327;1690401052957964319;0e379ce6b5dd;2682;3
$1;1690401052958003964;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052958002712;1690401052958003183;0e379ce6b5dd;2683;3
$1;1690401052958009134;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052958007701;1690401052958008483;0e379ce6b5dd;2684;3
$1;1690401052958042638;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052958041546;1690401052958041836;0e379ce6b5dd;2685;3
$1;1690401052958046766;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052958045734;1690401052958046365;0e379ce6b5dd;2686;3
$1;1690401052958217370;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052958211038;1690401052958211609;0e379ce6b5dd;2687;3
$1;1690401052958230655;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052958227809;1690401052958229332;0e379ce6b5dd;2688;3
$1;1690401052958300337;public long tools.descartes.teastore.persistence.domain.PersistenceOrder.getId();<no-session-id>;2701878301445586945;1690401052958298113;1690401052958298704;0e379ce6b5dd;2689;3
$1;1690401052958307691;public long tools.descartes.teastore.persistence.domain.PersistenceUser.getId();<no-session-id>;2701878301445586945;1690401052958306218;1690401052958307180;0e379ce6b5dd;2690;3
$1;1690401052958350603;protected java.util.List tools.descartes.teastore.persistence.rest.OrderEndpoint.listAllEntities(int, int);<no-session-id>;2701878301445586945;1690401052851465070;1690401052958349601;0e379ce6b5dd;2372;2
$1;1690401060060737620;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;6550907870475452418;1690401060060731048;1690401060060732591;0e379ce6b5dd;3;3
$1;1690401060060778227;protected tools.descartes.teastore.entities.Category tools.descartes.teastore.persistence.rest.CategoryEndpoint.findEntityById(long);<no-session-id>;6550907870475452418;1690401060060423564;1690401060060777676;0e379ce6b5dd;2;2
$1;1690401060091841730;public long tools.descartes.teastore.persistence.domain.ProductRepository.getProductCount(long);<no-session-id>;6550907870475452418;1690401060084202768;1690401060091837482;0e379ce6b5dd;5;2
$1;1690401060091946850;public jakarta.ws.rs.core.Response tools.descartes.teastore.persistence.rest.ProductEndpoint.countForCategory(java.lang.Long);<no-session-id>;6550907870475452418;1690401060084138446;1690401060091946168;0e379ce6b5dd;4;1
$1;1690401060183932492;public java.util.List tools.descartes.teastore.persistence.domain.ProductRepository.getAllEntities(long, int, int);<no-session-id>;6550907870475452418;1690401060180681477;1690401060183928354;0e379ce6b5dd;8;3
$1;1690401060184000832;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;6550907870475452418;1690401060183993047;1690401060184000060;0e379ce6b5dd;9;3
$1;1690401060184039646;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;6550907870475452418;1690401060184032843;1690401060184038924;0e379ce6b5dd;10;3
$1;1690401060184044335;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;6550907870475452418;1690401060184043854;1690401060184044044;0e379ce6b5dd;11;3
$1;1690401060184047460;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;6550907870475452418;1690401060184046559;1690401060184047170;0e379ce6b5dd;12;3
$1;1690401060184049464;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;6550907870475452418;1690401060184049104;1690401060184049214;0e379ce6b5dd;13;3
$1;1690401060184051658;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;6550907870475452418;1690401060184051007;1690401060184051418;0e379ce6b5dd;14;3
$1;1690401060184053141;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;6550907870475452418;1690401060184052861;1690401060184052931;0e379ce6b5dd;15;3
$1;1690401060184054784;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;6550907870475452418;1690401060184054253;1690401060184054564;0e379ce6b5dd;16;3
$1;1690401060184056247;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;6550907870475452418;1690401060184055967;1690401060184056047;0e379ce6b5dd;17;3
$1;1690401060184057860;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;6550907870475452418;1690401060184057339;1690401060184057620;0e379ce6b5dd;18;3
