$0;1704998673433672284;1.15-SNAPSHOT;KIEKER;41461d38420a;1;false;0;NANOSECONDS;0
$1;1704998690654652458;public long tools.descartes.teastore.persistence.domain.ProductRepository.getProductCount(long);<no-session-id>;154670499702505782;1704998690653403588;1704998690654649362;41461d38420a;5;2
$1;1704998690654705118;public jakarta.ws.rs.core.Response tools.descartes.teastore.persistence.rest.ProductEndpoint.countForCategory(java.lang.Long);<no-session-id>;154670499702505782;1704998690653391034;1704998690654704667;41461d38420a;4;1
$1;1704998690655461387;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505780;1704998690655458171;1704998690655459865;41461d38420a;70;3
$1;1704998690655493138;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505780;1704998690655491364;1704998690655492837;41461d38420a;71;3
$1;1704998690655495883;protected tools.descartes.teastore.entities.Product tools.descartes.teastore.persistence.rest.ProductEndpoint.findEntityById(long);<no-session-id>;154670499702505780;1704998690655111633;1704998690655495713;41461d38420a;69;2
$1;1704998690659895391;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505783;1704998690659888648;1704998690659890702;41461d38420a;13;3
$1;1704998690659949554;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505783;1704998690659949103;1704998690659949293;41461d38420a;14;3
$1;1704998690659951547;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505783;1704998690659951317;1704998690659951397;41461d38420a;15;3
$1;1704998690659952750;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505783;1704998690659952549;1704998690659952630;41461d38420a;16;3
$1;1704998690659953421;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505783;1704998690659953271;1704998690659953331;41461d38420a;17;3
$1;1704998690659955004;protected java.util.List tools.descartes.teastore.persistence.rest.CategoryEndpoint.listAllEntities(int, int);<no-session-id>;154670499702505783;1704998690658923274;1704998690659953932;41461d38420a;12;2
$1;1704998690661536447;public java.util.List tools.descartes.teastore.persistence.domain.ProductRepository.getAllEntities(long, int, int);<no-session-id>;154670499702505782;1704998690658849601;1704998690661532800;41461d38420a;8;3
$1;1704998690661555934;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661553509;1704998690661555633;41461d38420a;9;3
$1;1704998690661561194;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661559160;1704998690661561064;41461d38420a;10;3
$1;1704998690661565773;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661565532;1704998690661565672;41461d38420a;11;3
$1;1704998690661566324;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661566093;1704998690661566213;41461d38420a;12;3
$1;1704998690661567075;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661566895;1704998690661566965;41461d38420a;13;3
$1;1704998690661567766;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661567596;1704998690661567666;41461d38420a;14;3
$1;1704998690661568438;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661568257;1704998690661568327;41461d38420a;15;3
$1;1704998690661568918;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661568658;1704998690661568718;41461d38420a;16;3
$1;1704998690661569540;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661569389;1704998690661569449;41461d38420a;17;3
$1;1704998690661570291;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661570141;1704998690661570211;41461d38420a;18;3
$1;1704998690661570862;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661570722;1704998690661570782;41461d38420a;19;3
$1;1704998690661571213;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661571073;1704998690661571123;41461d38420a;20;3
$1;1704998690661571784;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661571644;1704998690661571704;41461d38420a;21;3
$1;1704998690661572956;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661572756;1704998690661572846;41461d38420a;22;3
$1;1704998690661573728;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661573517;1704998690661573607;41461d38420a;23;3
$1;1704998690661574178;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661573988;1704998690661574068;41461d38420a;24;3
$1;1704998690661574930;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661574740;1704998690661574820;41461d38420a;25;3
$1;1704998690661575731;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661575531;1704998690661575621;41461d38420a;26;3
$1;1704998690661576393;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661576212;1704998690661576313;41461d38420a;27;3
$1;1704998690661576743;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661576593;1704998690661576653;41461d38420a;28;3
$1;1704998690661577475;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661577214;1704998690661577365;41461d38420a;29;3
$1;1704998690661578356;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661578196;1704998690661578266;41461d38420a;30;3
$1;1704998690661579248;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661579058;1704998690661579138;41461d38420a;31;3
$1;1704998690661579729;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661579529;1704998690661579609;41461d38420a;32;3
$1;1704998690661580490;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661580280;1704998690661580370;41461d38420a;33;3
$1;1704998690661581242;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661581052;1704998690661581142;41461d38420a;34;3
$1;1704998690661581983;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661581793;1704998690661581863;41461d38420a;35;3
$1;1704998690661582604;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661582334;1704998690661582414;41461d38420a;36;3
$1;1704998690661583326;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661583135;1704998690661583216;41461d38420a;37;3
$1;1704998690661583857;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661583707;1704998690661583777;41461d38420a;38;3
$1;1704998690661584478;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661584318;1704998690661584398;41461d38420a;39;3
$1;1704998690661585169;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661584708;1704998690661584779;41461d38420a;40;3
$1;1704998690661585921;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661585740;1704998690661585821;41461d38420a;41;3
$1;1704998690661586662;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661586502;1704998690661586582;41461d38420a;42;3
$1;1704998690661587243;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661587103;1704998690661587153;41461d38420a;43;3
$1;1704998690661587674;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661587474;1704998690661587554;41461d38420a;44;3
$1;1704998690661588556;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661588235;1704998690661588416;41461d38420a;45;3
$1;1704998690661589207;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661589017;1704998690661589097;41461d38420a;46;3
$1;1704998690661589968;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505782;1704998690661589778;1704998690661589858;41461d38420a;47;3
$1;1704998690661590459;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690661590269;1704998690661590349;41461d38420a;48;3
$1;1704998690661591191;public java.util.List tools.descartes.teastore.persistence.rest.ProductEndpoint.listAllForCategory(java.lang.Long, java.lang.Integer, java.lang.Integer);<no-session-id>;154670499702505782;1704998690658831026;1704998690661590820;41461d38420a;7;2
$1;1704998690685876755;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505783;1704998690685870393;1704998690685872858;41461d38420a;30;3
$1;1704998690685928303;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505783;1704998690685925438;1704998690685927923;41461d38420a;31;3
$1;1704998690685932531;protected tools.descartes.teastore.entities.Product tools.descartes.teastore.persistence.rest.ProductEndpoint.findEntityById(long);<no-session-id>;154670499702505783;1704998690685519807;1704998690685932331;41461d38420a;29;2
$1;1704998690690103548;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;154670499702505783;1704998690690098729;1704998690690100362;41461d38420a;34;3
$1;1704998690690140819;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505783;1704998690690138955;1704998690690140348;41461d38420a;35;3
$1;1704998690690143915;protected tools.descartes.teastore.entities.Product tools.descartes.teastore.persistence.rest.ProductEndpoint.findEntityById(long);<no-session-id>;154670499702505783;1704998690689770589;1704998690690143724;41461d38420a;33;2
$1;1704998690691638662;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690691633002;1704998690691635046;41461d38420a;139;3
$1;1704998690691676805;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690691675973;1704998690691676204;41461d38420a;140;3
$1;1704998690691678398;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;154670499702505782;1704998690691678228;1704998690691678278;41461d38420a;141;3
